date,weighted_ili_National,weighted_ili_Region 1,weighted_ili_Region 2,weighted_ili_Region 3,weighted_ili_Region 4,weighted_ili_Region 5,weighted_ili_Region 6,weighted_ili_Region 7,weighted_ili_Region 8,weighted_ili_Region 9,weighted_ili_Region 10,unweighted_ili_National,unweighted_ili_Region 1,unweighted_ili_Region 2,unweighted_ili_Region 3,unweighted_ili_Region 4,unweighted_ili_Region 5,unweighted_ili_Region 6,unweighted_ili_Region 7,unweighted_ili_Region 8,unweighted_ili_Region 9,unweighted_ili_Region 10
7/3/2016,0.784516,0.3677,0.682034,1.08185,0.675263,0.528919,1.36613,0.373576,0.451657,1.09858,0.177107,0.931253,0.36847,1.12002,1.09677,0.828523,0.638404,1.17803,0.37464,0.706769,0.930485,0.254777
7/10/2016,0.734327,0.377947,0.660509,0.966718,0.65847,0.530323,1.28243,0.266904,0.417195,0.960341,0.235844,0.843118,0.384873,1.02523,0.938241,0.749556,0.635038,1.14763,0.264584,0.686433,0.831977,0.246629
7/17/2016,0.698845,0.396991,0.679526,0.960438,0.637795,0.524615,1.16551,0.162856,0.43248,0.88295,0.151754,0.840286,0.410541,1.19322,0.896441,0.686011,0.609041,1.08412,0.159314,0.615684,0.806131,0.171145
7/24/2016,0.723099,0.354401,0.746436,0.973083,0.653224,0.571754,1.2563,0.325119,0.35978,0.798763,0.239537,0.830065,0.381907,1.16374,0.959771,0.684156,0.588923,1.07687,0.233243,0.635222,0.703896,0.300526
7/31/2016,0.663501,0.379867,0.634354,0.964079,0.615225,0.559739,1.03208,0.222125,0.331639,0.793163,0.159146,0.790428,0.387125,1.10631,0.890844,0.691657,0.584812,1.00787,0.275862,0.463017,0.705136,0.226797
8/7/2016,0.69276,0.333124,0.533826,0.958014,0.851918,0.499993,1.0707,0.279177,0.389203,0.777639,0.195011,0.830826,0.342803,1.05641,0.957379,0.959195,0.560735,1.00096,0.271605,0.603995,0.615061,0.242089
8/14/2016,0.710029,0.389443,0.568049,0.86297,0.859982,0.534359,1.11025,0.141758,0.379123,0.889385,0.117011,0.856796,0.420506,0.991003,0.880555,1.0949,0.562241,1.13323,0.170919,0.624591,0.709185,0.193194
8/21/2016,0.834232,0.401698,0.60012,0.919978,0.992024,0.69594,1.41844,0.283671,0.564038,0.960892,0.183599,1.00746,0.399439,1.14653,1.00667,1.43913,0.702729,1.31775,0.267994,0.656658,0.794936,0.239091
8/28/2016,0.992621,0.386442,0.603582,1.07718,1.01695,0.638424,2.21023,0.29973,0.831985,1.21347,0.269324,1.05868,0.36732,1.09199,1.08214,1.36672,0.673107,1.62182,0.327133,0.757052,1.03876,0.339687
9/4/2016,1.01605,0.564664,0.68985,1.14754,0.900288,0.695816,2.30176,0.428906,0.637444,1.21141,0.322706,1.10028,0.622571,1.01611,1.12262,1.30371,0.794094,1.7575,0.428671,0.778687,0.987106,0.521159
9/11/2016,1.07169,0.579147,0.739722,1.00533,1.07002,0.794893,2.09464,0.273509,0.842631,1.46895,0.317609,1.1457,0.658748,1.08334,1.1879,1.31358,0.926678,1.68932,0.291751,0.8481,1.17404,0.44574
9/18/2016,1.10163,0.602019,0.767777,1.0972,1.1253,0.854437,2.00967,0.360435,0.784745,1.53028,0.231198,1.2189,0.658086,1.34178,1.32839,1.43168,0.970038,1.53791,0.349181,0.826925,1.23638,0.297587
9/25/2016,1.18841,0.572983,0.932667,1.16354,1.31649,0.983237,2.22051,0.286907,0.53557,1.45655,0.271021,1.31113,0.508522,1.51559,1.40705,1.55261,1.17604,1.73079,0.316397,0.60728,1.21419,0.334697
10/2/2016,1.2019,0.747602,1.74499,1.1181,1.22375,1.00259,1.76526,0.600404,0.774099,1.22233,0.462823,1.27386,0.66157,1.61815,1.41288,1.36456,1.04084,1.61677,0.651,0.878377,1.10973,0.511509
10/9/2016,1.23108,0.661232,1.88524,1.08883,1.23174,0.977935,1.82039,0.694833,0.911285,1.27116,0.480723,1.29342,0.590106,1.66392,1.44772,1.45288,1.01481,1.67473,0.719224,0.811834,1.08131,0.499515
10/16/2016,1.26796,0.728388,1.93008,1.17636,1.2768,1.0411,1.65697,0.77907,0.932084,1.38253,0.507145,1.33097,0.682319,1.73672,1.31576,1.51243,1.17932,1.58149,0.866598,0.872622,1.17596,0.549334
10/23/2016,1.36298,0.729991,2.05051,1.22343,1.38032,1.10603,2.00407,0.692503,0.831681,1.44065,0.555964,1.42662,0.644873,1.81245,1.47704,1.66763,1.22897,1.80407,0.691776,0.813271,1.27548,0.598558
10/30/2016,1.48535,0.930192,2.2409,1.35918,1.64361,1.26644,1.96261,0.842297,0.506499,1.52282,0.589773,1.57071,0.779195,1.99946,1.64112,1.86843,1.38324,1.87861,0.856978,0.697171,1.39656,0.686176
11/6/2016,1.55954,0.875037,2.46429,1.42255,1.67847,1.2373,2.05983,0.915289,0.746585,1.61895,0.764784,1.65146,0.701814,2.2109,1.6269,1.96436,1.4202,2.02869,0.908094,0.918751,1.45214,0.901408
11/13/2016,1.64783,0.905197,2.53078,1.44312,1.9058,1.21417,2.25577,0.969142,0.903373,1.6706,0.678181,1.73309,0.753912,2.26335,1.78452,2.11566,1.44566,2.09569,0.986947,0.932093,1.51483,0.733148
11/20/2016,1.91275,0.975827,3.25846,1.74561,2.19048,1.26992,2.46228,1.41247,0.7899,1.9819,0.825517,2.03388,0.788407,2.73019,2.09089,2.50169,1.51988,2.23475,1.55282,1.01375,1.74891,0.893395
11/27/2016,1.81725,0.872621,3.18884,1.4863,1.95173,1.24656,2.40277,1.38821,1.26446,1.8794,0.799749,1.88331,0.709757,2.64438,1.88844,2.23278,1.37543,2.26631,1.37507,1.12139,1.71045,0.878845
12/4/2016,1.91433,0.940337,3.26288,1.62466,1.82126,1.48693,2.82032,1.19221,1.14529,2.03474,0.719056,2.00292,0.796494,2.84682,1.97832,2.1001,1.6194,2.49355,1.21488,1.14724,1.96259,0.782794
12/11/2016,2.21003,1.04872,3.40303,1.91967,2.27691,1.55394,3.2992,1.26776,1.29771,2.31372,1.56999,2.27731,0.918111,3.13935,2.17105,2.57596,1.74084,2.87617,1.27988,1.41439,2.12355,1.60619
12/18/2016,2.73568,1.16982,4.54373,2.22379,2.92861,1.84416,3.75623,1.75768,2.0834,2.75818,2.20108,2.91465,1.03371,4.01508,2.58874,3.71975,2.02093,3.37127,1.86084,2.15634,2.53852,2.01212
12/25/2016,3.36832,1.41861,6.04479,3.05101,3.37282,2.36953,4.15913,2.69374,1.45497,3.30484,3.83341,3.54919,1.33674,5.0999,3.21415,4.03416,2.58476,3.74427,2.646,2.40127,2.95641,4.06172
1/1/2017,3.09689,1.57644,5.34376,2.70326,2.91179,2.10416,4.03886,2.90667,2.25932,3.07412,3.13245,3.08102,1.26449,4.15711,2.89289,3.30407,2.35385,3.56561,2.86315,2.32095,2.77747,3.10417
1/8/2017,3.07346,1.52411,5.07086,2.78742,2.89302,2.11757,4.80185,2.72041,1.90851,2.83778,2.18569,3.01875,1.23433,4.07592,2.98634,3.23802,2.29415,3.81225,2.82064,2.24742,2.50848,2.17845
1/15/2017,3.51643,1.73987,5.68166,3.09968,3.68179,2.45039,5.26955,3.46528,2.2668,2.68917,3.4338,3.40446,1.43032,4.59092,3.07817,4.00559,2.55267,4.28871,3.76017,2.40874,2.49056,3.1006
1/22/2017,3.8027,2.06524,6.01053,3.42228,3.69188,2.77677,6.10427,4.56991,2.07094,2.9577,2.62424,3.52869,1.73869,4.59112,3.2376,3.97422,2.81287,4.74476,4.65791,2.35789,2.6038,2.58492
1/29/2017,4.50313,2.51375,6.49546,3.73339,4.53169,3.40936,8.3701,5.52653,2.27632,3.03987,2.30394,4.10665,2.15226,4.73811,3.65659,4.83396,3.38334,6.37865,5.94077,2.56296,2.73707,2.42353
2/5/2017,5.06308,3.19221,6.93759,5.14024,5.11778,3.9176,9.87589,6.35948,2.29134,2.64082,2.05564,4.7551,2.79365,4.84631,4.88647,5.55331,3.96033,7.61495,6.9993,2.79243,2.47009,2.51651
2/12/2017,4.86009,3.02522,5.72327,5.20003,5.50453,4.31787,8.79917,4.91892,2.72703,2.45805,1.81174,4.65163,2.63222,3.89122,5.39126,6.19715,4.36675,6.77883,5.39353,2.39633,2.24462,2.28883
2/19/2017,4.57916,3.04746,4.74394,5.04643,5.48046,4.26139,8.34112,4.04323,1.62675,2.39562,1.54294,4.57049,2.67155,3.35612,5.85189,6.11492,4.29165,6.30694,4.47199,2.05675,2.21178,1.96136
2/26/2017,3.55674,2.24694,3.14868,3.22344,4.52709,3.04485,6.90124,2.82773,1.458,2.21248,1.49038,3.45522,1.89924,2.52976,3.74277,4.96305,3.17637,5.46935,3.138,1.40827,2.14368,1.84588
3/5/2017,3.50417,2.12586,3.07779,3.16441,4.52872,3.31743,6.46666,2.76664,1.441,2.22164,0.968497,3.29505,1.88573,2.3161,3.47463,4.84231,3.30437,4.96286,3.07111,1.4555,2.07631,1.2099
3/12/2017,3.21511,2.12868,3.26144,3.37065,3.878,2.99882,5.35945,2.39066,1.13172,2.26487,1.29857,3.16426,1.80802,2.43223,3.55227,4.54861,2.98238,4.30806,2.86025,1.27263,2.07675,1.64474
3/19/2017,3.10088,1.93583,3.07912,3.04208,4.68718,2.81307,4.41414,2.04061,1.34752,1.97718,0.936771,3.14433,1.90753,2.41791,3.5999,5.12532,2.90768,3.74759,2.20377,1.18558,1.84069,1.19879
3/26/2017,2.79056,2.00149,3.72855,3.18057,3.6751,2.38582,3.68979,1.49354,1.13431,1.98112,0.943473,2.87936,1.97461,2.87652,3.55205,4.02232,2.52413,3.07808,1.61956,1.06118,1.85264,1.26442
4/2/2017,2.38547,2.21679,3.7159,2.2263,2.74066,2.08707,3.27296,1.36816,1.11224,1.81326,0.806397,2.36977,2.11428,2.79146,2.46224,2.9401,2.09087,2.75521,1.48155,0.956435,1.73805,1.13072
4/9/2017,1.9703,1.79559,3.07639,1.68528,2.18348,1.59399,3.03878,0.972039,0.834582,1.61855,0.685597,1.93853,1.74675,2.44738,1.7175,2.4097,1.55635,2.54716,1.06921,0.843247,1.52279,0.915148
4/16/2017,1.73442,1.53009,2.30839,1.4153,1.79914,1.43122,2.88055,0.852059,0.855133,1.6697,0.608783,1.64064,1.34377,1.91213,1.33523,2.0172,1.39188,2.33032,0.933038,0.746269,1.58175,0.750528
4/23/2017,1.56303,1.11883,2.37195,1.08681,1.49321,1.28566,2.4434,0.760244,0.949599,1.77879,0.485113,1.4752,0.942013,1.75654,1.07604,1.67517,1.29093,2.15606,0.836993,0.775464,1.64435,0.584655
4/30/2017,1.4128,0.927764,2.02877,1.05564,1.28752,1.13294,2.30211,0.746471,1.02515,1.56937,0.698604,1.37755,0.773716,1.63007,1.02528,1.57782,1.14916,1.98062,0.793696,0.82706,1.55815,0.945472
5/7/2017,1.27492,0.735565,2.04102,0.881369,1.39615,1.12252,1.66187,0.439723,0.576571,1.4576,0.552315,1.33771,0.712394,1.77886,0.88216,1.63757,1.24621,1.76524,0.498352,0.617656,1.40555,0.661765
5/14/2017,1.2834,0.663237,2.05369,0.983731,1.27115,0.93765,2.05313,0.305088,0.758802,1.46965,0.628964,1.34686,0.681419,1.81914,0.881957,1.56045,1.09245,1.91182,0.316706,0.565395,1.46574,0.725042
5/21/2017,1.16663,0.575517,1.82629,0.876555,1.19756,0.823691,1.83173,0.159971,0.907504,1.443,0.291204,1.26579,0.577944,1.55319,0.947104,1.49808,0.994678,1.82355,0.209309,0.691373,1.41635,0.35667
5/28/2017,1.10977,0.68094,1.95155,1.03431,0.967651,0.785368,1.59942,0.222973,0.593665,1.42575,0.370058,1.25701,0.718693,1.68665,1.04702,1.18443,0.958927,1.7236,0.250744,0.496968,1.3656,0.429767
6/4/2017,1.04333,0.581094,1.8512,0.867823,0.878384,0.705786,1.50041,0.225351,0.390797,1.54938,0.246305,1.16048,0.608884,1.74865,0.896509,1.0708,0.852765,1.4616,0.262743,0.392875,1.39075,0.408975
6/11/2017,0.905151,0.506065,1.69128,0.763187,0.721797,0.639736,1.37974,0.204266,0.202737,1.24856,0.296349,1.04834,0.60428,1.48711,0.745672,1.0178,0.758219,1.51529,0.237563,0.337688,1.15843,0.339765
6/18/2017,0.902718,0.461712,1.83036,0.803839,0.644565,0.659815,1.33582,0.100721,0.490319,1.17378,0.420902,0.992711,0.538668,1.43776,0.806536,0.852866,0.762994,1.43586,0.149762,0.385654,1.01207,0.676046
6/25/2017,0.859531,0.433945,1.57032,0.772005,0.603647,0.572332,1.28364,0.264192,0.328928,1.30807,0.269874,0.961603,0.430433,1.38952,0.773235,0.807608,0.701646,1.25721,0.29098,0.299593,1.10378,0.355823
7/2/2017,0.818998,0.452428,1.52523,0.780702,0.637539,0.486301,1.2077,0.191394,0.321013,1.22903,0.142951,0.955818,0.504922,1.39454,0.683374,0.936131,0.605981,1.30532,0.224486,0.32618,1.04449,0.183089
7/9/2017,0.752505,0.361889,1.38403,0.742163,0.593663,0.559928,1.06283,0.0792569,0.339631,1.06617,0.138835,0.827597,0.461816,1.20219,0.627225,0.763305,0.660922,1.0904,0.081092,0.355406,0.924871,0.210704
7/16/2017,0.731146,0.292155,1.4452,0.662374,0.489899,0.553207,1.1619,0.0831066,0.22517,1.04083,0.143399,0.811886,0.378485,1.15842,0.626889,0.716205,0.603404,1.18788,0.123035,0.284537,0.937545,0.138293
7/23/2017,0.733295,0.313797,1.45844,0.704218,0.536533,0.559602,1.14309,0.186993,0.191863,0.951545,0.109022,0.818527,0.392583,1.21813,0.614978,0.699615,0.611616,1.15093,0.288973,0.272688,0.879021,0.101818
7/30/2017,0.73102,0.303233,1.32634,0.797999,0.476357,0.602327,1.15229,0.174172,0.33984,0.892872,0.364459,0.829758,0.396607,1.16036,0.678531,0.685362,0.639481,1.25318,0.305577,0.299064,0.844228,0.481232
8/6/2017,0.68834,0.286054,1.34715,0.586092,0.483647,0.612967,0.96867,0.115888,0.359646,0.912778,0.240377,0.828503,0.383509,1.19392,0.600416,0.846747,0.612002,1.15964,0.202869,0.301723,0.822629,0.365909
8/13/2017,0.732049,0.341359,1.15738,0.611163,0.674289,0.637141,1.02289,0.112074,0.326402,1.012,0.126923,0.885896,0.441373,1.06165,0.619933,1.0912,0.654256,1.31887,0.153218,0.310198,0.938131,0.189908
8/20/2017,0.911188,0.325429,1.41483,0.623141,0.782784,0.627954,1.66355,0.233776,0.419146,1.26206,0.241729,1.05351,0.425022,1.16433,0.625839,1.37113,0.650544,1.73649,0.255428,0.35655,1.24832,0.34478
8/27/2017,1.02105,0.339203,1.32425,0.781271,1.11294,0.724628,1.74834,0.142496,0.714684,1.28077,0.293072,1.11768,0.377212,1.13778,0.738146,1.52405,0.751118,1.93005,0.136943,0.496722,1.23948,0.352392
9/3/2017,1.09495,0.289899,1.46271,0.855259,1.17628,0.868354,1.78512,0.396513,0.800955,1.30647,0.222412,1.14028,0.35267,1.12047,0.821776,1.45069,0.939576,1.91853,0.323625,0.523935,1.1752,0.384874
9/10/2017,1.09475,0.469752,1.41239,0.755999,0.937823,1.04165,1.75812,0.27963,0.331921,1.57206,0.450716,1.13326,0.488537,1.27256,0.775689,1.35773,1.06798,1.90945,0.247721,0.370492,1.43102,0.562852
9/17/2017,1.09775,0.441854,1.50881,0.85242,0.904242,1.11346,1.60371,0.535088,0.427048,1.47989,0.451331,1.17589,0.508396,1.47941,0.864202,1.31049,1.15073,1.79808,0.535077,0.312246,1.30317,0.615017
9/24/2017,1.18882,0.467866,1.55442,0.980626,1.02859,1.29017,1.79261,0.54052,0.518725,1.45307,0.378646,1.23848,0.502701,1.47923,0.983121,1.48617,1.23893,1.96395,0.508388,0.392526,1.23262,0.535658
10/1/2017,1.26589,0.714489,1.52964,0.926452,1.15704,1.13883,1.91763,0.625799,0.473124,1.76737,0.520871,1.2802,0.659029,1.40958,1.07097,1.56317,1.10788,1.9123,0.859623,0.520749,1.65434,0.951621
10/8/2017,1.30479,0.797907,1.63699,0.990782,1.2559,1.16684,2.04769,0.700961,0.559737,1.55246,0.63234,1.33123,0.77879,1.50408,1.1312,1.61888,1.16117,1.9931,0.946268,0.635018,1.46569,0.981147
10/15/2017,1.34075,0.796885,1.86708,1.02534,1.25906,1.14011,2.02153,0.832588,0.56036,1.58034,0.799399,1.40786,0.750669,1.71154,1.21089,1.63423,1.10251,2.18832,1.1854,0.640767,1.48926,1.20109
10/22/2017,1.51674,0.972133,2.09091,1.1191,1.59472,1.23078,2.23701,0.943455,0.697744,1.72695,0.706956,1.5722,0.910621,1.80144,1.32338,1.965,1.18805,2.35963,1.28195,0.922142,1.57316,1.19291
10/29/2017,1.74583,0.948321,2.41627,1.1806,1.78955,1.22608,2.94144,1.16063,0.696275,2.01706,0.956682,1.70326,0.899972,1.9045,1.38637,2.17988,1.16856,2.91365,1.42252,0.770991,1.89993,1.31131
11/5/2017,1.88708,1.08227,2.39732,1.30465,2.12802,1.32897,3.31967,1.25143,0.772473,1.92015,1.00098,1.86636,1.05296,1.90399,1.49433,2.56589,1.34042,3.28045,1.48451,0.842063,1.76795,1.46684
11/12/2017,2.05923,1.19375,2.828,1.581,2.22418,1.21085,3.92209,1.40765,0.842594,2.02108,0.929811,2.07647,1.14176,2.35052,1.68959,2.83018,1.26252,3.51841,1.74539,1.02627,1.8786,1.33272
11/19/2017,2.27971,1.59658,2.83733,1.64013,2.54255,1.54292,4.11395,1.72814,0.935706,2.17777,1.25088,2.33593,1.48889,2.32193,1.83265,3.28494,1.58138,4.16976,2.25138,0.985543,1.96093,1.69106
11/26/2017,2.28379,1.53606,2.97265,1.60673,2.23681,1.59701,4.61822,1.47504,0.949127,2.15808,1.20543,2.24637,1.32989,2.06287,1.88811,2.93354,1.61978,4.24095,1.7391,1.04322,2.09336,1.6102
12/3/2017,2.58278,1.6577,3.15216,1.6323,2.5325,1.92288,5.14474,2.05556,1.13022,2.596,1.11517,2.49504,1.51599,2.62988,1.8981,3.24655,1.88726,4.59628,2.15962,1.10996,2.42322,1.90156
12/10/2017,3.36558,1.82267,3.59161,1.83916,3.10558,2.18404,7.99198,2.75354,1.32612,3.56156,1.30968,3.2005,1.65346,2.83291,2.14038,4.09317,2.35642,6.58633,3.0159,1.38448,3.49061,2.40226
12/17/2017,4.73117,2.24475,4.3243,2.29733,4.62754,3.19187,11.6106,4.32304,1.93549,4.73611,2.15611,4.43807,1.93757,3.27795,2.54086,6.40332,3.32804,9.40005,4.44507,2.0561,4.49038,3.5748
12/24/2017,5.70943,2.82739,4.52747,3.53525,5.3309,4.75027,10.4245,7.25157,2.42647,6.93868,4.34775,5.46361,2.76879,3.88765,3.64237,7.37201,5.04884,9.91457,6.33974,2.75077,6.31455,4.77257
12/31/2017,5.74658,2.94107,4.93792,3.43385,5.35557,4.41441,11.0059,7.62744,2.55038,6.53023,4.78676,5.35765,2.72318,3.99883,3.61412,7.37825,4.52292,9.49665,6.46121,2.79374,5.96884,4.75032
1/7/2018,5.89207,2.86319,5.89362,3.70733,6.64069,4.71296,11.5045,6.72613,2.61857,4.75624,4.15034,5.52437,2.31838,4.24025,4.03803,8.63751,4.57116,9.72687,5.64174,2.72158,4.47979,4.52866
1/14/2018,6.51759,3.72799,6.831,4.75691,8.35345,5.06626,11.716,8.3421,2.76747,4.16472,3.86796,6.34528,3.30443,5.57508,5.12435,10.5718,4.96778,9.92853,6.9476,3.06153,4.03584,4.59223
1/21/2018,7.16338,4.26588,8.44625,5.97045,9.23174,5.29509,12.7142,8.86645,2.82465,4.03733,3.99004,7.01811,4.0082,7.04066,6.64289,10.9187,5.04925,10.0706,8.1628,3.21036,3.85214,4.48026
1/28/2018,7.52133,5.1923,9.84631,7.06078,9.25521,5.65908,12.5047,8.80663,3.24954,4.29233,3.68608,7.7809,5.17253,8.30616,8.16107,11.2126,5.54549,10.5131,8.55831,3.69274,4.09006,4.46484
2/4/2018,7.38748,5.78721,10.3506,7.51172,9.00779,5.8077,11.3711,8.74478,3.18167,3.98843,2.95199,7.76939,5.63623,9.11219,8.63982,11.0607,5.57198,9.3005,9.08866,3.37316,3.92584,3.61398
2/11/2018,6.44688,5.26147,10.1735,7.34917,6.98828,4.6786,9.56616,7.79645,3.02627,3.89016,2.70056,6.81176,5.15032,9.11255,8.54747,8.26659,4.57347,7.82934,8.26291,3.23721,3.80723,3.35321
2/18/2018,4.95881,4.38854,7.36484,5.53973,4.76595,3.79907,7.26319,5.61847,2.93967,3.6801,2.7734,5.15749,4.36349,6.49904,6.2763,5.56864,3.75335,5.74829,6.20359,3.16784,3.56723,3.32838
2/25/2018,3.68612,3.41332,4.95815,3.78776,3.08799,2.97213,5.35006,4.01667,2.16326,3.65283,2.38842,3.55945,3.06406,4.02948,4.14463,3.56808,2.78923,4.38641,4.79997,2.04894,3.439,3.03101
3/4/2018,3.18626,2.55242,4.64753,2.89521,2.71229,2.63215,4.27347,3.59271,1.89284,3.43116,1.95807,3.00518,2.40386,3.24322,3.24699,3.14087,2.39822,3.54419,4.55589,2.00431,3.10509,2.63795
3/11/2018,2.76894,2.42643,3.6831,2.66651,2.40824,2.30105,3.35348,2.49904,1.60878,3.24312,2.47377,2.73038,2.24614,2.79178,3.09797,2.79692,2.16226,2.95965,3.62285,1.77348,2.9842,2.85618
3/18/2018,2.48706,2.08403,3.20794,2.52981,2.04185,2.22336,2.83427,2.73415,1.2732,2.96904,2.21496,2.47768,1.86109,2.63324,2.95197,2.42113,2.13583,2.635,3.05193,1.36816,2.74783,2.71268
3/25/2018,2.40802,2.19066,3.21338,2.47931,2.05329,2.16796,2.95336,1.97997,1.08504,2.74521,1.87625,2.36314,1.89217,2.5123,2.72636,2.34861,2.13801,2.38597,2.62269,1.36143,2.53941,2.46337
4/1/2018,2.07483,2.03106,2.90488,1.99038,1.77067,1.76048,2.49171,1.73584,1.12627,2.4076,1.68045,2.03139,1.84353,2.18544,2.26959,2.06227,1.7405,2.12051,2.30708,1.16769,2.23276,2.17431
4/8/2018,1.77898,1.89908,2.56448,1.73251,1.49163,1.68205,2.13115,1.29236,0.842282,1.97652,1.15663,1.80376,1.76613,1.94676,1.92777,1.87752,1.56618,1.92179,1.66341,1.08371,1.92423,1.62712
4/15/2018,1.61487,1.77098,2.28189,1.49447,1.29232,1.44979,2.12088,0.875072,0.68162,1.96057,1.06773,1.58696,1.60965,1.80563,1.59568,1.64076,1.31889,1.96641,1.27155,0.715568,1.85119,1.48785
4/22/2018,1.5385,1.49462,2.18437,1.33781,1.2095,1.36738,2.03449,0.959192,0.786336,2.00626,0.750455,1.53801,1.30523,1.78035,1.53968,1.52364,1.31668,1.97293,1.37487,0.863819,1.87457,1.17387
4/29/2018,1.52612,1.34454,2.97661,1.25161,1.19057,1.14788,1.98637,0.485035,0.643685,1.97314,0.752148,1.44974,1.18257,1.77549,1.40644,1.54426,1.04964,1.7969,0.89904,0.809339,1.95797,1.10701
5/6/2018,1.28847,0.993134,1.99419,0.886278,0.998856,1.03234,1.92456,0.525801,0.496602,1.84014,0.70532,1.27729,0.943321,1.65428,0.963847,1.37773,0.999728,1.86265,0.858762,0.612448,1.70971,1.02567
5/13/2018,1.18344,0.958522,1.95103,0.866576,0.957264,0.941332,1.54811,0.614223,0.544957,1.65748,0.611919,1.22051,0.870559,1.65806,0.971672,1.3596,0.881791,1.68101,0.976624,0.716095,1.54446,0.877438
5/20/2018,1.24919,1.35103,2.07015,0.90358,0.943487,0.975639,1.71159,0.669485,0.549032,1.72129,0.538392,1.23235,0.941641,1.72221,0.964511,1.28531,0.911813,1.69879,1.29224,0.640433,1.58925,0.829766
5/27/2018,1.14131,0.704539,1.91661,0.923076,0.866142,0.919976,1.52038,0.552918,0.714392,1.64081,0.412262,1.223,0.748183,1.63683,0.951434,1.319,0.840612,1.60222,1.18458,0.956365,1.56764,0.865811
6/3/2018,0.9878,0.594143,1.51493,1.00452,0.775926,0.775796,1.41077,0.411285,0.427188,1.33959,0.44774,1.0473,0.581542,1.58618,0.866476,1.06528,0.651128,1.43333,0.862895,0.572556,1.21884,0.888592
6/10/2018,0.895565,0.670237,1.42361,0.728166,0.647844,0.572249,1.42627,0.36296,0.313905,1.34841,0.452247,0.978113,0.583346,1.50348,0.795013,0.926306,0.635309,1.33122,0.747872,0.340423,1.20595,0.712177
6/17/2018,0.892204,0.773475,1.40763,0.689275,0.605189,0.54625,1.25356,0.164442,0.35226,1.62076,0.47953,0.947548,0.632566,1.36064,0.824888,0.864812,0.59843,1.28134,0.220712,0.416782,1.43861,0.721431
6/24/2018,0.877184,0.901473,1.28324,0.689769,0.468432,0.557642,1.4386,0.390854,0.288182,1.48215,0.549856,0.867554,0.620434,1.24991,0.784248,0.826484,0.598605,1.32607,0.388753,0.269043,1.27828,0.704225
7/1/2018,0.780203,0.502517,1.27543,0.665195,0.601611,0.528661,1.13421,0.248292,0.221924,1.18054,0.458911,0.82328,0.593153,1.16014,0.73955,0.846135,0.591508,1.23928,0.90809,0.131967,1.06943,0.692895
7/8/2018,0.725075,0.744742,0.897869,0.65648,0.574884,0.536227,1.18297,0.174719,0.250119,1.03092,0.345018,0.771497,0.652627,1.1014,0.693118,0.769985,0.576113,1.17809,0.568659,0.235145,0.977263,0.574951
7/15/2018,0.68247,0.917575,1.10442,0.468338,0.473682,0.574669,0.977369,0.226168,0.206937,0.94885,0.323305,0.706819,0.56681,1.07221,0.610629,0.699919,0.536683,1.0604,0.648703,0.206768,0.914405,0.501438
7/22/2018,0.640393,0.503441,0.983368,0.453637,0.522749,0.445023,0.931847,0.13167,0.163283,1.01667,0.367041,0.685155,0.556666,0.92656,0.564401,0.778788,0.441232,1.15454,0.359066,0.13996,0.97979,0.448675
7/29/2018,0.639127,0.438464,1.00842,0.471383,0.47859,0.538439,0.982752,0.155556,0.197282,0.939892,0.237159,0.687351,0.497711,0.983863,0.562823,0.722697,0.533695,1.20442,0.358423,0.197992,0.858679,0.40339
8/5/2018,0.705637,0.771223,1.09543,0.47077,0.5025,0.472081,1.19503,0.277188,0.250558,1.00877,0.33245,0.735733,0.58581,1.03175,0.541546,0.773925,0.435802,1.21872,0.69181,0.336535,0.957398,0.493014
8/12/2018,0.707801,0.522858,1.04028,0.48385,0.706872,0.515979,0.995902,0.248476,0.255081,0.995341,0.293927,0.806048,0.577013,1.05565,0.571484,1.11616,0.483227,1.2646,0.488021,0.331233,0.947238,0.526253
8/19/2018,0.822659,0.742772,1.23797,0.620948,0.763744,0.568469,1.31735,0.371052,0.321643,1.00818,0.237899,0.944013,0.615003,1.10421,0.666611,1.29751,0.556292,1.54541,1.0242,0.384969,1.07248,0.417252
8/26/2018,0.859864,0.562611,1.16209,0.581021,0.865641,0.664523,1.26283,0.456272,0.34631,1.14666,0.392777,0.960101,0.558546,1.07474,0.680108,1.34537,0.687091,1.59807,1.02697,0.377094,1.1151,0.685985
9/2/2018,1.10083,0.710041,1.43392,0.702887,1.09321,0.809583,1.78633,0.701872,0.527411,1.409,0.470784,1.14128,0.693836,1.2356,0.807199,1.5518,0.791887,1.93404,1.25551,0.609064,1.34941,0.789691
9/9/2018,1.15323,0.963654,1.54246,0.773528,0.994241,0.94096,1.8517,0.549544,0.388545,1.57658,0.46169,1.14784,0.79327,1.41168,0.954427,1.42938,0.878469,1.74675,0.897038,0.463904,1.47764,0.656486
9/16/2018,1.20178,1.1805,1.88829,0.897002,0.997486,1.08804,1.78941,0.521293,0.638062,1.39619,0.55536,1.31156,0.919223,1.82172,1.07443,1.46654,1.03109,1.8188,0.722043,0.844881,1.32816,0.723529
9/23/2018,1.2498,0.911966,2.05903,1.04843,1.06629,0.973622,2.05765,0.455528,0.568779,1.39459,0.510904,1.26102,0.871203,1.92873,1.23343,1.52181,0.905333,1.95679,0.738814,0.318417,1.27584,0.86197
